NBPF19	chr1	149475338	149556361
PPIAL4C	chr1	149583865	149584464
LINC00869	chr1	149606334	149705716
FCGR1A	chr1	149782671	149792518
HIST2H2BF	chr1	149782689	149812373
HIST2H3D	chr1	149813271	149813681
HIST2H4A	chr1	149832659	149839767
HIST2H3C	chr1	149839538	149841193
HIST2H2AA3	chr1	149842188	149842736
HIST2H2BC	chr1	149844498	149850937
HIST2H2AA4	chr1	149851061	149851624
HIST2H3A	chr1	149852619	149854274
HIST2H4B	chr1	149854045	149861210
HIST2H2BE	chr1	149884459	149886652
HIST2H2AC	chr1	149886975	149887364
HIST2H2AB	chr1	149887484	149888013
BOLA1	chr1	149887890	149900798
SV2A	chr1	149903318	149917844
SF3B4	chr1	149923317	149927803
MTMR11	chr1	149928651	149936879
OTUD7B	chr1	149937812	150010726
VPS45	chr1	150067279	150145329
PLEKHO1	chr1	150149183	150164720
ANP32E	chr1	150218417	150236156
CA14	chr1	150257251	150265078
APH1A	chr1	150265399	150269580
C1orf54	chr1	150268200	150280916
CIART	chr1	150282543	150287093
MRPS21	chr1	150293720	150308979
PRPF3	chr1	150321479	150353233
RPRD2	chr1	150363091	150476566
TARS2	chr1	150487364	150507609
MIR6878	chr1	150492345	150492410
ECM1	chr1	150508062	150513789
FALEC	chr1	150515757	150518032
ADAMTSL4	chr1	150549369	150560937
MIR4257	chr1	150551929	150552014
ADAMTSL4-AS1	chr1	150560202	150574552
MCL1	chr1	150574551	150579738
ENSA	chr1	150600851	150629612
GOLPH3L	chr1	150646230	150697154
HORMAD1	chr1	150698060	150720895
CTSS	chr1	150730188	150765792
CTSK	chr1	150796208	150808260
ARNT	chr1	150809713	150876708
SETDB1	chr1	150926263	150964744
CERS2	chr1	150960583	150975004
ANXA9	chr1	150982249	150995634
MINDY1	chr1	150996086	151008375
PRUNE1	chr1	151008420	151035713
BNIPL	chr1	151036321	151047720
C1orf56	chr1	151047751	151051986
CDC42SE1	chr1	151050971	151070325
MLLT11	chr1	151057758	151068497
GABPB2	chr1	151070578	151125542
SEMA6C	chr1	151131685	151146664
TNFAIP8L2	chr1	151156649	151159749
SCNM1	chr1	151156664	151170297
LYSMD1	chr1	151159748	151165948
TMOD4	chr1	151169986	151176284
VPS72	chr1	151169987	151195321
PIP5K1A	chr1	151197949	151249536
PSMD4	chr1	151254703	151267479
ZNF687-AS1	chr1	151279678	151281950
ZNF687	chr1	151281618	151292176
PI4KB	chr1	151291797	151327715
RFX5	chr1	151340640	151347357
SELENBP1	chr1	151364304	151372707
PSMB4	chr1	151399560	151401937
POGZ	chr1	151402724	151459494
CGN	chr1	151510510	151538692
TUFT1	chr1	151540305	151583583
MIR554	chr1	151545796	151545891
SNX27	chr1	151612006	151699091
CELF3	chr1	151700058	151716803
RIIAD1	chr1	151710433	151729805
MRPL9	chr1	151759647	151763496
OAZ3	chr1	151762899	151771334
TDRKH	chr1	151770107	151791416
TDRKH-AS1	chr1	151790804	151794402
LINGO4	chr1	151800264	151806154
RORC	chr1	151806071	151831845
C2CD4D	chr1	151837819	151840557
THEM5	chr1	151847101	151853712
THEM4	chr1	151870866	151909637
S100A10	chr1	151982915	151993859
S100A11	chr1	152032506	152047907
LOC100131107	chr1	152079557	152080903
TCHHL1	chr1	152084141	152089064
TCHH	chr1	152106317	152115454
RPTN	chr1	152153595	152159228
FLG-AS1	chr1	152168125	152445456
HRNR	chr1	152212076	152224193
FLG	chr1	152302175	152325203
FLG2	chr1	152348735	152360006
CRNN	chr1	152409243	152414263
LCE5A	chr1	152510803	152512177
CRCT1	chr1	152514482	152516008
LCE3E	chr1	152565654	152566780
LCE3D	chr1	152579381	152580516
LCE3C	chr1	152600662	152601086
LCE3B	chr1	152613811	152614098
LCE3A	chr1	152622834	152623103
LCE2D	chr1	152663380	152664659
LCE2C	chr1	152675295	152676574
LCE2B	chr1	152686123	152687397
LCE2A	chr1	152698345	152699442
LCE4A	chr1	152708160	152709491
C1orf68	chr1	152719522	152720470
KPRP	chr1	152759561	152762052
LCE1F	chr1	152776372	152776728
LCE1E	chr1	152786214	152788426
LCE1D	chr1	152796721	152798181
LCE1C	chr1	152804835	152806628
LCE1B	chr1	152811971	152813108
LCE1A	chr1	152827473	152828097
LCE6A	chr1	152842856	152843983
SMCP	chr1	152878322	152885047
IVL	chr1	152908546	152911886
LINC01527	chr1	152930040	152949210
SPRR4	chr1	152970648	152972574
SPRR1A	chr1	152985231	152985500
SPRR3	chr1	153001747	153003856
SPRR1B	chr1	153031203	153032900
SPRR2D	chr1	153039732	153041931
SPRR2A	chr1	153056120	153057512
SPRR2B	chr1	153070224	153070840
SPRR2E	chr1	153093135	153106184
SPRR2F	chr1	153112121	153113516
SPRR2G	chr1	153149582	153150890
LOC101928009	chr1	153174518	153191676
LELP1	chr1	153203430	153205120
PRR9	chr1	153217584	153219310
LOR	chr1	153259687	153262124
PGLYRP3	chr1	153297862	153310718
PGLYRP4	chr1	153330120	153348841
S100A9	chr1	153357854	153361023
S100A12	chr1	153373711	153375621
S100A8	chr1	153390032	153391073
S100A7A	chr1	153416520	153423222
S100A7	chr1	153457744	153460651
S100A6	chr1	153534599	153536244
S100A5	chr1	153537147	153541765
S100A4	chr1	153543613	153550136
S100A3	chr1	153547329	153549258
S100A2	chr1	153561108	153567890
S100A16	chr1	153606886	153613145
S100A14	chr1	153614255	153616986
S100A13	chr1	153618787	153631360
S100A1	chr1	153627926	153632039
CHTOP	chr1	153633982	153646306
SNAPIN	chr1	153658703	153661852
ILF2	chr1	153661788	153671028
NPR1	chr1	153678688	153693992
MIR8083	chr1	153689705	153689793
INTS3	chr1	153728050	153774808
SLC27A3	chr1	153774354	153780157
GATAD2B	chr1	153789030	153923360
LOC343052	chr1	153793947	153802091
LOC101928059	chr1	153923337	153935240
DENND4B	chr1	153929501	153946718
CRTC2	chr1	153947669	153958615
SLC39A1	chr1	153959099	153968184
MIR6737	chr1	153962351	153962420
CREB3L4	chr1	153967534	153974361
JTB	chr1	153974269	153977674
RAB13	chr1	153981605	153986358
RPS27	chr1	153990762	153992155
NUP210L	chr1	153992685	154155116
MIR5698	chr1	154104521	154104592
TPM3	chr1	154155304	154194648
MIR190B	chr1	154193665	154193743
C1orf189	chr1	154199085	154206333
C1orf43	chr1	154206696	154220637
UBAP2L	chr1	154220179	154271510
SNORA58B	chr1	154259727	154259862
HAX1	chr1	154272511	154275875
AQP10	chr1	154321090	154325325
ATP8B2	chr1	154325553	154351304
IL6R-AS1	chr1	154402328	154406564
IL6R	chr1	154405193	154469450
SHE	chr1	154469772	154502412
TDRD10	chr1	154502219	154548147
UBE2Q1	chr1	154548577	154559028
UBE2Q1-AS1	chr1	154553609	154555017
CHRNB2	chr1	154567778	154580013
ADAR	chr1	154582057	154628013
KCNN3	chr1	154697455	154870281
PMVK	chr1	154924740	154936719
PBXIP1	chr1	154944076	154956123
PYGO2	chr1	154957026	154963853
LOC101928120	chr1	154961825	154962623
SHC1	chr1	154962298	154974395
CKS1B	chr1	154974653	154979251
MIR4258	chr1	154975693	154975783
FLAD1	chr1	154983338	154993111
LENEP	chr1	154993586	154994315
ZBTB7B	chr1	155002630	155018522
DCST2	chr1	155018520	155033781
DCST1	chr1	155033824	155050930
ADAM15	chr1	155050566	155062775
EFNA4	chr1	155063737	155069553
EFNA3	chr1	155078837	155087538
EFNA1	chr1	155127876	155134899
SLC50A1	chr1	155135344	155138857
DPM3	chr1	155139891	155140595
KRTCAP2	chr1	155169408	155173475
TRIM46	chr1	155173787	155184971
MUC1	chr1	155185824	155192916
MIR92B	chr1	155195177	155195272
THBS3	chr1	155195588	155209051
MTX1	chr1	155208699	155213824
GBAP1	chr1	155213821	155227422
GBA	chr1	155234452	155244699
FAM189B	chr1	155247205	155255483
SCAMP3	chr1	155255979	155262430
CLK2	chr1	155262868	155278491
HCN3	chr1	155277463	155289848
PKLR	chr1	155289293	155301438
FDPS	chr1	155308748	155320666
RUSC1-AS1	chr1	155316863	155324176
RUSC1	chr1	155320894	155331114
ASH1L	chr1	155335268	155562807
MIR555	chr1	155346350	155346445
POU5F1P4	chr1	155433178	155434262
ASH1L-AS1	chr1	155562042	155563944
MSTO1	chr1	155610205	155614967
YY1AP1	chr1	155659443	155689000
DAP3	chr1	155687960	155739010
GON4L	chr1	155749662	155859400
SYT11	chr1	155859567	155885199
RIT1	chr1	155897808	155911404
KHDC4	chr1	155913045	155934413
SNORA80E	chr1	155919909	155920045
SCARNA4	chr1	155925958	155926086
RXFP4	chr1	155941710	155942949
ARHGEF2	chr1	155946851	156007070
MIR6738	chr1	155951273	155951336
LOC107985210	chr1	155991390	156001787
SSR2	chr1	156009048	156020951
UBQLN4	chr1	156035299	156053798
LAMTOR2	chr1	156054752	156058510
RAB25	chr1	156061160	156070504
MEX3A	chr1	156072013	156082465
LMNA	chr1	156082573	156140089
SEMA4A	chr1	156147366	156177752
SLC25A44	chr1	156193932	156212796
PMF1-BGLAP	chr1	156212982	156243332
PMF1	chr1	156212993	156240042
BGLAP	chr1	156242184	156243317
PAQR6	chr1	156243320	156248117
SMG5	chr1	156249224	156282825
TMEM79	chr1	156282935	156293185
GLMP	chr1	156290089	156295689
VHLL	chr1	156298624	156299299
CCT3	chr1	156308968	156367873
TSACC	chr1	156337314	156346995
RHBG	chr1	156369211	156385219
C1orf61	chr1	156404250	156456763
MIR9-1	chr1	156420341	156420429
MEF2D	chr1	156463727	156500779
IQGAP3	chr1	156525405	156572604
TTC24	chr1	156579727	156586770
NAXE	chr1	156591762	156594299
GPATCH4	chr1	156594487	156601496
HAPLN2	chr1	156619331	156625725
BCAN	chr1	156641390	156659532
NES	chr1	156668763	156677407
CRABP2	chr1	156699606	156705816
ISG20L2	chr1	156721891	156728799
RRNAD1	chr1	156728442	156736960
MRPL24	chr1	156737303	156741590
HDGF	chr1	156742109	156766925
PRCC	chr1	156750610	156800815
SH2D2A	chr1	156806243	156816862
NTRK1	chr1	156815640	156881850
INSRR	chr1	156840063	156859117
PEAR1	chr1	156893698	156916434
LRRC71	chr1	156920632	156933094
ARHGEF11	chr1	156934840	157045370
MIR765	chr1	156936131	156936244
ETV3L	chr1	157092043	157112412
ETV3	chr1	157121191	157138474
CYCSP52	chr1	157128362	157128671
FCRL5	chr1	157513377	157552515
FCRL4	chr1	157573747	157598085
FCRL3	chr1	157674321	157700769
FCRL2	chr1	157745733	157777132
FCRL1	chr1	157794403	157820120
CD5L	chr1	157830911	157898256
LOC105371458	chr1	157925065	157949071
KIRREL1	chr1	157993273	158100262
LINC01704	chr1	158131983	158149810
CD1D	chr1	158179947	158184896
CD1A	chr1	158254424	158258269
CD1C	chr1	158289923	158294774
CD1B	chr1	158327951	158331531
CD1E	chr1	158353696	158357553
OR10T2	chr1	158398522	158399466
OR10K2	chr1	158418210	158426237
OR10K1	chr1	158461574	158470857
OR10R2	chr1	158472220	158480936
OR6Y1	chr1	158544550	158554405
OR6P1	chr1	158560606	158570580
OR10X1	chr1	158578919	158579899
OR10Z1	chr1	158605268	158612514
SPTA1	chr1	158610704	158686715
OR6K2	chr1	158699678	158700652
OR6K3	chr1	158716327	158720720
OR6N1	chr1	158747814	158772195
OR6K6	chr1	158754720	158755891
OR6N2	chr1	158774222	158781204
MNDA	chr1	158831351	158849506
PYHIN1	chr1	158930796	158977059
IFI16	chr1	158999968	159055155
AIM2	chr1	159062484	159147096
CADM3	chr1	159171609	159203313
ACKR1	chr1	159203307	159206500
FCER1A	chr1	159289714	159308224
OR10J3	chr1	159313670	159314659
OR10J4	chr1	159432204	159433138
OR10J1	chr1	159437845	159443078
OR10J5	chr1	159535078	159536007
APCS	chr1	159587826	159588865
CRP	chr1	159712289	159714589
DUSP23	chr1	159780932	159782543
FCRL6	chr1	159800511	159816257
SLAMF8	chr1	159826811	159837492
SNHG28	chr1	159834474	159873053
VSIG8	chr1	159854316	159862657
CFAP45	chr1	159872364	159900165
MIR4259	chr1	159899979	159900079
TAGLN2	chr1	159918107	159925732
IGSF9	chr1	159927039	159945613
SLAMF9	chr1	159951492	159954237
LINC01133	chr1	159958035	159984750
KCNJ10	chr1	159998651	160070160
PIGM	chr1	160024953	160031990
KCNJ9	chr1	160081538	160090563
IGSF8	chr1	160091340	160098943
ATP1A2	chr1	160115759	160143591
ATP1A4	chr1	160151570	160186977
CASQ1	chr1	160190575	160201886
LOC729867	chr1	160202199	160208869
PEA15	chr1	160205337	160215376
DCAF8	chr1	160215715	160262531
LOC100287049	chr1	160261741	160263328
PEX19	chr1	160276812	160286348
COPA	chr1	160288594	160343273
NCSTN	chr1	160343316	160358952
NHLH1	chr1	160367071	160372846
VANGL2	chr1	160400564	160428670
SLAMF6	chr1	160485030	160523262
CD84	chr1	160541095	160579516
SLAMF1	chr1	160608106	160647295
CD48	chr1	160678746	160711831
SLAMF7	chr1	160739057	160754821
LY9	chr1	160796074	160828261
CD244	chr1	160830160	160862887
ITLN1	chr1	160876540	160885180
LOC101928372	chr1	160932465	160949922
ITLN2	chr1	160945025	160954809
F11R	chr1	160995211	161021343
TSTD1	chr1	161037631	161038977
USF1	chr1	161039251	161045977
ARHGAP30	chr1	161046946	161069970
NECTIN4	chr1	161070998	161089558
KLHDC9	chr1	161098361	161100346
PFDN2	chr1	161100556	161118055
NIT1	chr1	161118086	161125445
DEDD	chr1	161120974	161132688
UFC1	chr1	161152776	161158856
USP21	chr1	161159450	161165723
PPOX	chr1	161166056	161178013
B4GALT3	chr1	161171310	161177968
ADAMTS4	chr1	161184302	161199054
NDUFS2	chr1	161197104	161214395
FCER1G	chr1	161215234	161220699
APOA2	chr1	161222292	161223631
TOMM40L	chr1	161225939	161230746
MIR5187	chr1	161227186	161227261
NR1I3	chr1	161229666	161238302
PCP4L1	chr1	161258745	161285450
MPZ	chr1	161304735	161309972
SDHC	chr1	161314257	161375340
CFAP126	chr1	161364731	161367874
FCGR2A	chr1	161505430	161524013
HSPA6	chr1	161524540	161526894
FCGR3A	chr1	161541759	161550737
FCGR3B	chr1	161623196	161631963
FCGR2B	chr1	161663147	161678654
RPL31P11	chr1	161683695	161685252
FCRLA	chr1	161706972	161714352
FCRLB	chr1	161721563	161728143
DUSP12	chr1	161749758	161757238
ATF6	chr1	161766320	161964070
OLFML2B	chr1	161983192	162023854
NOS1AP	chr1	162069691	162370475
MIR4654	chr1	162157107	162157182
MIR556	chr1	162342546	162342640
SPATA46	chr1	162373203	162376854
C1orf226	chr1	162378841	162386812
SH2D1B	chr1	162395268	162412138
UHMK1	chr1	162497251	162529631
UAP1	chr1	162561506	162599842
DDR2	chr1	162631373	162787405
HSD17B7	chr1	162790702	162812817
CCDC190	chr1	162824458	162868815
RGS4	chr1	163068775	163076802
RGS5	chr1	163111121	163321791
LOC101928404	chr1	163161675	163213023
NUF2	chr1	163266576	163355764
PBX1	chr1	164555584	164899296
LOC100505795	chr1	164769116	164774641
LMX1A	chr1	165201867	165356715
RXRG	chr1	165400922	165445355
LRRC52-AS1	chr1	165476838	165582155
LRRC52	chr1	165544007	165563961
MGST3	chr1	165631213	165661796
ALDH9A1	chr1	165662216	165698863
LOC440700	chr1	165698750	165709968
TMCO1	chr1	165724293	165827755
UCK2	chr1	165827614	165911618
MIR3658	chr1	165907921	165907976
FAM78B	chr1	166057426	166166969
MIR921	chr1	166154743	166154798
LINC01675	chr1	166474879	166490307
FMO9P	chr1	166603916	166631400
POGK	chr1	166839447	166856344
TADA1	chr1	166856510	166876264
ILDR2	chr1	166895711	166975540
MAEL	chr1	166975582	167022214
GPA33	chr1	167052836	167166479
DUSP27	chr1	167094075	167129165
POU2F1	chr1	167220876	167427345
CD247	chr1	167430640	167518610
CREG1	chr1	167529117	167553805
RCSD1	chr1	167630093	167708696
MPZL1	chr1	167721192	167791919
ADCY10	chr1	167809386	167914215
MPC2	chr1	167916675	167937072
DCAF6	chr1	167935783	168075843
MIR1255B2	chr1	167998660	167998726
GPR161	chr1	168079543	168137667
TIPRL	chr1	168178962	168202109
SFT2D2	chr1	168225938	168253021
ANKRD36BP1	chr1	168245565	168247343
TBX19	chr1	168280877	168314426
MIR557	chr1	168375524	168375621
LOC101928565	chr1	168400829	168495685
XCL2	chr1	168540768	168543997
XCL1	chr1	168576605	168582069
DPT	chr1	168695468	168729206
LINC00626	chr1	168784012	168792886
LINC00970	chr1	168903905	169087005
LOC101928596	chr1	169104124	169104907
ATP1B1	chr1	169105697	169132722
NME7	chr1	169132531	169367948
BLZF1	chr1	169367970	169396540
CCDC181	chr1	169394870	169460669
SLC19A2	chr1	169463909	169485944
F5	chr1	169511953	169586588
SELP	chr1	169588849	169630193
C1orf112	chr1	169662007	169854080
SELL	chr1	169690665	169711702
SELE	chr1	169722640	169764705
METTL18	chr1	169792529	169794963
SCYL3	chr1	169849631	169894267
KIFAP3	chr1	169921326	170085208
METTL11B	chr1	170146001	170167790
MIR3119-1	chr1	170151378	170151462
MIR3119-2	chr1	170151378	170151462
LINC01142	chr1	170271395	170284277
GORAB	chr1	170532129	170553446
PRRX1	chr1	170662728	170739421
MROH9	chr1	170935471	171064765
FMO3	chr1	171090901	171117819
MIR1295A	chr1	171101728	171101806
MIR1295B	chr1	171101739	171101798
FMO6P	chr1	171137740	171161568
FMO2	chr1	171185249	171212686
FMO1	chr1	171248471	171285978
FMO4	chr1	171314183	171342084
PRRC2C	chr1	171485551	171593511
MYOC	chr1	171635417	171652688
VAMP4	chr1	171700160	171742074
EEF1AKNMT	chr1	171781660	171814023
DNM3	chr1	171841498	172418466
DNM3-IT1	chr1	171864187	171864687
MIR214	chr1	172138798	172138907
MIR3120	chr1	172138808	172138888
MIR199A2	chr1	172144535	172144644
PIGC	chr1	172370189	172444086
C1orf105	chr1	172420685	172468831
SUCO	chr1	172532349	172611833
FASLG	chr1	172659103	172666876
TNFSF18	chr1	173039960	173050963
TNFSF4	chr1	173183731	173207331
LOC101928673	chr1	173417793	173489407
PRDX6	chr1	173477330	173488815
SLC9C2	chr1	173500460	173603072
ANKRD45	chr1	173608336	173669851
TEX50	chr1	173635338	173637130
KLHL20	chr1	173714941	173786692
CENPL	chr1	173799550	173824720
DARS2	chr1	173824653	173858808
GAS5	chr1	173858559	173868882
ZBTB37	chr1	173868082	173903549
SERPINC1	chr1	173903804	173917378
RC3H1	chr1	173931214	174022297
LOC105371620	chr1	174022509	174022985
LOC102724601	chr1	174110268	174160165
RABGAP1L	chr1	174159410	174995308
GPR52	chr1	174447964	174449545
LOC101928696	chr1	174934947	174954261
CACYBP	chr1	174999163	175012027
MRPS14	chr1	175010789	175023425
TNN	chr1	175067833	175148075
KIAA0040	chr1	175156986	175192999
TNR	chr1	175315194	175743616
LINC01657	chr1	175877343	175880468
COP1	chr1	175944831	176207286
SCARNA3	chr1	175968398	175968540
PAPPA2	chr1	176463171	176845601
ASTN1	chr1	176857302	177164973
MIR488	chr1	177029363	177029445
BRINP2	chr1	177170958	177282422
LINC01741	chr1	177700524	177712275
SEC16B	chr1	177923956	177984303
CRYZL2P	chr1	178006136	178037950
RASAL2-AS1	chr1	178090677	178093984
RASAL2	chr1	178094141	178484147
TEX35	chr1	178513109	178548602
C1orf220	chr1	178542752	178548889
MIR4424	chr1	178677749	178677834
RALGPS2	chr1	178725147	178921841
ANGPTL1	chr1	178849535	178871077
FAM20B	chr1	179025804	179076567
TOR3A	chr1	179082070	179098023
ABL2	chr1	179099330	179229684
SOAT1	chr1	179293714	179358680
AXDND1	chr1	179365720	179554735
NPHS2	chr1	179550539	179575952
TDRD5	chr1	179591613	179691272
FAM163A	chr1	179730191	179742697
TOR1AIP2	chr1	179839967	179877803
TOR1AIP1	chr1	179882042	179925000
CEP350	chr1	179954773	180114875
QSOX1	chr1	180154869	180204030
LHX4	chr1	180230264	180278984
ACBD6	chr1	180269653	180502954
MIR3121	chr1	180438314	180438390
OVAAL	chr1	180547436	180566520
XPR1	chr1	180632022	180890279
KIAA1614	chr1	180912897	180951614
KIAA1614-AS1	chr1	180949699	180954887
STX6	chr1	180972712	181023121
MR1	chr1	181033425	181061938
IER5	chr1	181088700	181092900
LINC01732	chr1	181174484	181182208
LINC01699	chr1	181236388	181238604
CACNA1E	chr1	181317690	181808084
ZNF648	chr1	182054570	182061712
LINC01344	chr1	182096338	182314061
GLUL	chr1	182381704	182392206
TEDDM1	chr1	182398117	182400667
LINC00272	chr1	182407621	182414815
RGSL1	chr1	182409192	182560599
RNASEL	chr1	182573634	182589256
RGS16	chr1	182598623	182604389
LINC01686	chr1	182615254	182616629
RGS8	chr1	182641816	182684576
LINC01688	chr1	182712862	182714544
NPL	chr1	182789293	182830384
DHX9	chr1	182839347	182887982
SHCBP1L	chr1	182899865	182953525
LAMC1	chr1	183023420	183145592
LAMC1-AS1	chr1	183138402	183141282
LAMC2	chr1	183186238	183245127
NMNAT2	chr1	183248237	183418380
SMG7-AS1	chr1	183460874	183472265
SMG7	chr1	183472216	183598246
NCF2	chr1	183555563	183590876
ARPC5	chr1	183620846	183635783
RGL1	chr1	183636085	183928531
APOBEC4	chr1	183646275	183653316
COLGALT2	chr1	183929854	184037729
TSEN15	chr1	184051651	184123978
C1orf21	chr1	184387029	184629019
EDEM3	chr1	184690237	184754907
NIBAN1	chr1	184790724	184974508
LINC01633	chr1	184999710	185008789
RNF2	chr1	185045526	185102603
TRMT1L	chr1	185118101	185157072
SWT1	chr1	185157080	185291781
IVNS1ABP	chr1	185296388	185317273
GS1-279B7.1	chr1	185321157	185335039
LINC01350	chr1	185558371	185628944
HMCN1	chr1	185734391	186190949
PRG4	chr1	186296279	186314562
TPR	chr1	186311652	186375693
ODR4	chr1	186375838	186421378
OCLM	chr1	186401046	186401180
LOC102724919	chr1	186423481	186626619
PDC	chr1	186443566	186461114
PTGS2	chr1	186671791	186680423
PACERR	chr1	186680622	186681446
PLA2G4A	chr1	186828949	186988981
LINC01036	chr1	187070700	187686628
LINC01701	chr1	189775465	189814918
BRINP3	chr1	190097658	190478404
LINC01720	chr1	190624890	190801658
LINC01680	chr1	191221159	191228467
RGS18	chr1	192158462	192185815
LOC105371664	chr1	192167786	192957713
RGS21	chr1	192316992	192367285
RGS1	chr1	192575763	192580024
RGS13	chr1	192636138	192660306
MIR4426	chr1	192716328	192716390
RGS2	chr1	192809039	192812275
UCHL5	chr1	193012250	193060080
SCARNA18B	chr1	193057281	193057415
RO60	chr1	193059422	193091777
GLRX2	chr1	193090866	193106114
CDC73	chr1	193121958	193254815
MIR1278	chr1	193136503	193136583
B3GALT2	chr1	193178730	193186613
LINC01031	chr1	193304745	193365953
KCNT2	chr1	196225779	196609225
MIR4735	chr1	196582413	196582481
CFH	chr1	196651878	196747504
CFHR3	chr1	196774795	196795406
CFHR1	chr1	196819757	196832189
CFHR4	chr1	196888014	196918713
CFHR2	chr1	196943738	196959622
CFHR5	chr1	196977556	197009674
F13B	chr1	197038741	197067267
ASPM	chr1	197084127	197146694
ZBTB41	chr1	197153680	197200542
CRB1	chr1	197268204	197478455
DENND1B	chr1	197504748	197775696
C1orf53	chr1	197902630	197907367
LHX9	chr1	197911902	197935478
NEK7	chr1	198156994	198322420
ATP6V1G3	chr1	198523222	198540945
PTPRC	chr1	198638457	198757476
MIR181B1	chr1	198858873	198858982
MIR181A1	chr1	198859044	198859153
LINC01221	chr1	199016133	199076735
LOC400800	chr1	199148598	199393307
NR5A2	chr1	200027614	200177420
LINC00862	chr1	200253419	200400705
ZNF281	chr1	200404940	200410056
KIF14	chr1	200551497	200620751
DDX59	chr1	200623896	200669907
LOC101929224	chr1	200669507	200694250
CAMSAP2	chr1	200739558	200860704
GPR25	chr1	200872981	200874178
INAVA	chr1	200891048	200915742
MROH3P	chr1	200917460	200966668
KIF21B	chr1	200969390	201023700
CACNA1S	chr1	201039512	201112451
ASCL5	chr1	201113953	201127184
TMEM9	chr1	201134772	201171574
IGFN1	chr1	201190825	201228952
PKP1	chr1	201283452	201332993
TNNT2	chr1	201359008	201377764
LAD1	chr1	201380833	201399915
TNNI1	chr1	201403768	201429866
PHLDA3	chr1	201464278	201469237
CSRP1	chr1	201483530	201509456
NAV1	chr1	201622885	201826969
IPO9-AS1	chr1	201688259	201829559
MIR5191	chr1	201719508	201719627
MIR1231	chr1	201808611	201808702
IPO9	chr1	201829149	201884291
MIR6739	chr1	201863373	201863447
SHISA4	chr1	201888680	201892306
LMOD1	chr1	201896456	201946588
TIMM17A	chr1	201955503	201970664
SNORA70H	chr1	201978461	201978595
RNPEP	chr1	201982372	202006147
MIR6740	chr1	202003124	202003236
ELF3	chr1	202007945	202017183
GPR37L1	chr1	202122917	202133592
ARL8A	chr1	202133404	202144743
PTPN7	chr1	202147013	202161588
PTPRVP	chr1	202168051	202189455
LGR6	chr1	202193901	202319781
UBE2T	chr1	202331657	202341980
PPP1R12B	chr1	202348699	202592706
SYT2	chr1	202590596	202710454
KDM5B	chr1	202724495	202809470
PCAT6	chr1	202810954	202812156
MGAT4EP	chr1	202820266	202827225
LOC148709	chr1	202861754	202875241
RABIF	chr1	202878282	202889149
KLHL12	chr1	202891116	202928636
ADIPOR1	chr1	202940826	202958572
CYB5R1	chr1	202961873	202967275
TMEM183A	chr1	203007374	203024848
PPFIA4	chr1	203026498	203078740
MYOG	chr1	203083129	203086012
ADORA1	chr1	203090654	203167405
MYBPH	chr1	203167811	203175826
CHI3L1	chr1	203178931	203186704
CHIT1	chr1	203212827	203273641
LINC01353	chr1	203273221	203288804
LINC01136	chr1	203298758	203305309
BTG2	chr1	203305491	203309602
FMOD	chr1	203340628	203351758
PRELP	chr1	203475806	203491352
OPTC	chr1	203494153	203508949
ATP2B4	chr1	203626561	203744081
SNORA77	chr1	203729581	203729705
LAX1	chr1	203765177	203776372
ZC3H11A	chr1	203795654	203854999
ZBED6	chr1	203795714	203854999
SNRPE	chr1	203861599	203871152
LINC00303	chr1	204032447	204041265
SOX13	chr1	204073115	204127743
ETNK2	chr1	204131062	204152044
ERLNC1	chr1	204141404	204143327
REN	chr1	204154819	204190324
KISS1	chr1	204190341	204196491
GOLT1A	chr1	204198163	204213988
PLEKHA6	chr1	204218853	204377665
LINC00628	chr1	204368431	204369719
PPP1R15B	chr1	204403381	204411817
PIK3C2B	chr1	204422628	204494724
MDM4	chr1	204516379	204558120
LRRN2	chr1	204617170	204685738
NFASC	chr1	204828651	205022822
CNTN2	chr1	205042937	205078289
TMEM81	chr1	205083129	205084460
RBBP5	chr1	205086142	205122015
DSTYK	chr1	205142505	205211702
TMCC2	chr1	205227946	205285632
NUAK2	chr1	205302063	205321760
KLHDC8A	chr1	205336065	205357090
LEMD1-AS1	chr1	205373252	205387440
LEMD1	chr1	205381378	205455954
MIR135B	chr1	205448302	205448398
LOC284577	chr1	205455929	205469024
CDK18	chr1	205504595	205532793
MFSD4A	chr1	205568885	205602918
ELK4	chr1	205597556	205631962
SLC45A3	chr1	205657851	205680509
NUCKS1	chr1	205712822	205750182
RAB29	chr1	205767986	205775482
SLC41A1	chr1	205789094	205813748
PM20D1	chr1	205828025	205850132
SLC26A9	chr1	205913048	205943460
RAB7B	chr1	205976740	206003461
CTSE	chr1	206009264	206023895
RHEX	chr1	206053173	206102449
AVPR1B	chr1	206106936	206117699
FAM72A	chr1	206186179	206204414
SRGAP2	chr1	206203345	206464443
IKBKE	chr1	206470476	206496889
MIR6769B	chr1	206474803	206474864
RASSF5	chr1	206507531	206589448
EIF2D	chr1	206571292	206612465
DYRK3	chr1	206635536	206684419
MAPKAPK2	chr1	206684944	206734283
IL10	chr1	206767602	206774541
IL19	chr1	206770764	206842981
IL20	chr1	206865354	206869223
IL24	chr1	206897443	206904139
FCMR	chr1	206903317	206923247
PIGR	chr1	206928522	206946466
FCAMR	chr1	206957965	206970625
C1orf116	chr1	207018522	207032756
PFKFB2	chr1	207034366	207081024
YOD1	chr1	207043849	207052980
